id,user,uid,version,changeset,timestamp 
62354141,user_16881,16881,1,5039768,2010-06-21T06:38:37Z
62354142,user_16881,16881,1,5039768,2010-06-21T06:38:37Z
62354145,moszkva ter,495146,2,14112977,2012-12-01T15:27:49Z
62354146,user_16881,16881,1,5039768,2010-06-21T06:38:39Z
62354292,moszkva ter,495146,2,14135490,2012-12-03T07:47:47Z
62354293,moszkva ter,495146,2,14135490,2012-12-03T07:47:47Z
62354294,moszkva ter,495146,2,14135490,2012-12-03T07:47:48Z
62354295,jaimemd,404532,2,43633686,2016-11-14T08:42:44Z
62354296,user_16881,16881,1,5039768,2010-06-21T06:50:48Z
62354297,user_16881,16881,1,5039768,2010-06-21T06:50:50Z
62354298,user_16881,16881,1,5039768,2010-06-21T06:50:51Z
62354299,user_16881,16881,1,5039768,2010-06-21T06:50:51Z
62354300,user_16881,16881,1,5039768,2010-06-21T06:50:51Z
62354301,user_16881,16881,1,5039768,2010-06-21T06:50:52Z
62354302,user_16881,16881,1,5039768,2010-06-21T06:50:53Z
62354303,user_16881,16881,1,5039768,2010-06-21T06:50:54Z
62354304,moszkva ter,495146,2,14135490,2012-12-03T07:47:48Z
62356421,moszkva ter,495146,2,13533973,2012-10-17T16:34:24Z
62356422,user_16881,16881,2,5039768,2010-06-21T07:30:32Z
62356423,user_16881,16881,1,5039768,2010-06-21T07:24:17Z
62356424,user_16881,16881,1,5039768,2010-06-21T07:24:17Z
62356425,moszkva ter,495146,2,13636056,2012-10-26T10:07:29Z
62356427,moszkva ter,495146,2,13636056,2012-10-26T10:07:29Z
62356428,moszkva ter,495146,2,13636056,2012-10-26T10:07:29Z
62356429,user_16881,16881,1,5039768,2010-06-21T07:24:22Z
62356430,moszkva ter,495146,2,15431702,2013-03-20T13:31:45Z
62356431,user_16881,16881,1,5039768,2010-06-21T07:24:23Z
62356432,maximgeorgia,5696860,3,50196476,2017-07-11T09:25:20Z
62356527,moszkva ter,495146,2,13636056,2012-10-26T10:07:29Z
62356529,moszkva ter,495146,2,13636056,2012-10-26T10:07:29Z
62356530,user_16881,16881,1,5039768,2010-06-21T07:30:27Z
62356531,catwb77,172603,5,23915642,2014-07-04T10:13:08Z
62356532,moszkva ter,495146,3,34670731,2015-10-16T09:39:53Z
62356880,user_16881,16881,1,5039768,2010-06-21T07:47:18Z
62356881,Victoria Princip,4363329,2,41225899,2016-08-03T22:09:50Z
62356882,user_16881,16881,1,5039768,2010-06-21T07:47:19Z
62356883,user_16881,16881,1,5039768,2010-06-21T07:47:19Z
62356884,user_16881,16881,1,5039768,2010-06-21T07:47:20Z
62356885,user_16881,16881,1,5039768,2010-06-21T07:47:21Z
62356886,user_16881,16881,1,5039768,2010-06-21T07:47:21Z
62356887,user_16881,16881,1,5039768,2010-06-21T07:47:22Z
62356888,user_16881,16881,1,5039768,2010-06-21T07:47:22Z
62356889,user_16881,16881,1,5039768,2010-06-21T07:47:23Z
62356890,user_16881,16881,1,5039768,2010-06-21T07:47:23Z
62356891,user_16881,16881,1,5039768,2010-06-21T07:47:24Z
62356892,user_16881,16881,1,5039768,2010-06-21T07:47:24Z
62356893,user_16881,16881,1,5039768,2010-06-21T07:47:25Z
62356894,user_16881,16881,1,5039768,2010-06-21T07:47:25Z
62356895,moszkva ter,495146,4,15604281,2013-04-04T08:21:06Z
62356896,user_16881,16881,1,5039768,2010-06-21T07:47:28Z
62356897,moszkva ter,495146,4,34670731,2015-10-16T09:22:30Z
62356898,moszkva ter,495146,2,13636056,2012-10-26T10:07:31Z
62356899,user_16881,16881,1,5039768,2010-06-21T07:47:30Z
62356900,user_16881,16881,1,5039768,2010-06-21T07:47:31Z
62356902,Walter Schlögl,78656,4,45804681,2017-02-04T13:01:36Z
62356903,user_16881,16881,1,5039768,2010-06-21T07:47:32Z
62356904,user_16881,16881,1,5039768,2010-06-21T07:47:33Z
62356905,moszkva ter,495146,6,23138202,2014-06-25T08:45:16Z
62356906,user_16881,16881,1,5039768,2010-06-21T07:47:34Z
62356907,user_16881,16881,1,5039768,2010-06-21T07:47:35Z
62356908,user_16881,16881,1,5039768,2010-06-21T07:47:35Z
62356909,user_16881,16881,1,5039768,2010-06-21T07:47:36Z
62357541,user_16881,16881,1,5039768,2010-06-21T08:05:49Z
62357542,user_16881,16881,1,5039768,2010-06-21T08:05:50Z
62357543,user_16881,16881,1,5039768,2010-06-21T08:05:51Z
62357544,user_16881,16881,1,5039768,2010-06-21T08:05:51Z
62357545,user_16881,16881,1,5039768,2010-06-21T08:05:51Z
62357546,moszkva ter,495146,6,34670731,2015-10-16T09:39:41Z
62357547,user_16881,16881,1,5039768,2010-06-21T08:05:57Z
62357548,user_16881,16881,1,5039768,2010-06-21T08:05:57Z
62357549,user_16881,16881,1,5039768,2010-06-21T08:05:58Z
62357550,moszkva ter,495146,2,15604281,2013-04-04T08:21:06Z
62357551,user_16881,16881,1,5039768,2010-06-21T08:05:59Z
62357552,moszkva ter,495146,2,17989717,2013-09-23T12:07:22Z
62357553,user_16881,16881,1,5039768,2010-06-21T08:06:01Z
62357554,moszkva ter,495146,2,10990672,2012-03-15T17:28:48Z
62357555,user_16881,16881,1,5039768,2010-06-21T08:06:02Z
62357556,moszkva ter,495146,2,13636056,2012-10-26T10:07:04Z
62357558,dmgroom_ct,437598,3,18483475,2013-10-22T11:11:26Z
62357574,user_16881,16881,1,5039768,2010-06-21T08:06:05Z
62357575,moszkva ter,495146,2,15604281,2013-04-04T08:21:06Z
62357576,moszkva ter,495146,2,13636056,2012-10-26T10:07:04Z
62357578,moszkva ter,495146,3,34670731,2015-10-16T09:22:30Z
62357808,Andro,120556,3,38674975,2016-04-18T18:48:18Z
62357809,user_16881,16881,1,5039768,2010-06-21T08:20:00Z
62357810,user_16881,16881,1,5039768,2010-06-21T08:20:01Z
62357811,user_16881,16881,1,5039768,2010-06-21T08:20:01Z
62357812,user_16881,16881,1,5039768,2010-06-21T08:20:02Z
62357813,Andro,120556,3,38674975,2016-04-18T18:48:17Z
62357814,user_16881,16881,1,5039768,2010-06-21T08:20:04Z
62357816,moszkva ter,495146,2,13636056,2012-10-26T10:07:05Z
62357817,Andro,120556,3,38674975,2016-04-18T18:48:18Z
62357818,Andro,120556,4,38674551,2016-04-18T18:27:49Z
62357819,Andro,120556,5,38674551,2016-04-18T18:27:49Z
62357821,user_16881,16881,1,5039768,2010-06-21T08:20:09Z
62357822,moszkva ter,495146,6,47142280,2017-03-25T08:38:53Z
62357823,moszkva ter,495146,2,13636056,2012-10-26T09:38:11Z
62357824,Andro,120556,3,38674551,2016-04-18T18:27:49Z
62357825,moszkva ter,495146,2,13636056,2012-10-26T09:38:11Z
62357826,Andro,120556,3,38672559,2016-04-18T17:01:12Z
62357828,Kate Diaz,4803527,3,45764244,2017-02-03T01:20:52Z
62357830,comandant3,3063048,3,33901990,2015-09-09T08:15:44Z
62357831,Eva Blue,4803528,6,45764727,2017-02-03T01:59:06Z
62360618,user_16881,16881,1,5040845,2010-06-21T09:28:41Z
62360619,user_16881,16881,1,5040845,2010-06-21T09:28:41Z
62360620,user_16881,16881,1,5040845,2010-06-21T09:28:42Z
62360621,user_16881,16881,1,5040845,2010-06-21T09:28:42Z
62360625,user_16881,16881,1,5040845,2010-06-21T09:28:43Z
62360627,user_16881,16881,1,5040845,2010-06-21T09:28:44Z
62360628,user_16881,16881,1,5040845,2010-06-21T09:28:45Z
62360629,user_16881,16881,1,5040845,2010-06-21T09:28:45Z
62360630,user_16881,16881,1,5040845,2010-06-21T09:28:45Z
62360631,user_16881,16881,1,5040845,2010-06-21T09:28:46Z
62360632,user_16881,16881,1,5040845,2010-06-21T09:28:47Z
62360633,user_16881,16881,1,5040845,2010-06-21T09:28:49Z
62361015,moszkva ter,495146,2,13636056,2012-10-26T09:38:21Z
62361017,moszkva ter,495146,2,13636056,2012-10-26T09:38:22Z
62361020,moszkva ter,495146,2,13636056,2012-10-26T09:38:21Z
62361022,moszkva ter,495146,2,13636056,2012-10-26T09:38:22Z
62361023,moszkva ter,495146,2,13636056,2012-10-26T09:38:22Z
62361024,user_16881,16881,3,5042535,2010-06-21T13:31:48Z
62361025,moszkva ter,495146,2,13636056,2012-10-26T09:38:22Z
62361026,moszkva ter,495146,2,13636056,2012-10-26T09:38:22Z
62361032,user_16881,16881,1,5040845,2010-06-21T09:43:10Z
62361038,moszkva ter,495146,2,13636056,2012-10-26T10:07:15Z
62361041,moszkva ter,495146,2,13636056,2012-10-26T10:07:15Z
62361043,user_16881,16881,1,5040845,2010-06-21T09:43:15Z
62361045,moszkva ter,495146,2,13636056,2012-10-26T10:07:15Z
62361049,user_16881,16881,1,5040845,2010-06-21T09:43:19Z
62361052,moszkva ter,495146,2,13636056,2012-10-26T10:07:16Z
62361055,moszkva ter,495146,2,13636056,2012-10-26T10:07:16Z
62361057,moszkva ter,495146,2,13636056,2012-10-26T10:07:16Z
62361058,moszkva ter,495146,2,13636056,2012-10-26T10:07:16Z
62361060,moszkva ter,495146,2,13636056,2012-10-26T10:07:16Z
62361061,moszkva ter,495146,2,13636056,2012-10-26T10:07:17Z
62361063,moszkva ter,495146,2,13636056,2012-10-26T10:07:17Z
62361064,moszkva ter,495146,2,13636056,2012-10-26T10:07:17Z
62363022,Andro,120556,2,38674975,2016-04-18T18:48:18Z
62363023,user_16881,16881,1,5040845,2010-06-21T10:06:56Z
62363024,near_far,3245781,2,34684151,2015-10-16T21:13:06Z
62363025,user_16881,16881,1,5040845,2010-06-21T10:06:57Z
62363026,near_far,3245781,2,34684151,2015-10-16T21:13:05Z
62363027,user_16881,16881,1,5040845,2010-06-21T10:06:59Z
62363028,user_16881,16881,1,5040845,2010-06-21T10:06:59Z
62363029,Andro,120556,2,38674551,2016-04-18T18:27:48Z
62363030,moszkva ter,495146,2,17985986,2013-09-23T07:32:01Z
62363031,moszkva ter,495146,3,38037265,2016-03-24T09:45:54Z
62363032,moszkva ter,495146,2,17985986,2013-09-23T07:32:01Z
62363033,near_far,3245781,2,34681834,2015-10-16T19:10:02Z
62363034,moszkva ter,495146,2,17985986,2013-09-23T07:32:01Z
62363035,Andro,120556,3,38674551,2016-04-18T18:27:48Z
62363036,moszkva ter,495146,2,17985986,2013-09-23T07:32:01Z
62363038,moszkva ter,495146,2,17985986,2013-09-23T07:32:02Z
62363039,moszkva ter,495146,2,17985986,2013-09-23T07:32:01Z
62363040,Andro,120556,3,38674551,2016-04-18T18:27:49Z
62363041,moszkva ter,495146,2,17985986,2013-09-23T07:32:01Z
62363042,moszkva ter,495146,3,38037265,2016-03-24T09:45:54Z
62363048,user_16881,16881,1,5040845,2010-06-21T10:07:13Z
62363128,Andro,120556,3,38674975,2016-04-18T18:48:18Z
62363129,user_16881,16881,1,5040845,2010-06-21T10:11:38Z
62363130,moszkva ter,495146,2,13636056,2012-10-26T10:07:22Z
62363131,moszkva ter,495146,2,13636056,2012-10-26T10:07:22Z
62363133,moszkva ter,495146,2,13636056,2012-10-26T10:07:22Z
62363138,catwb77,172603,3,22926257,2014-06-14T13:53:46Z
62363139,user_16881,16881,1,5040845,2010-06-21T10:11:40Z
62363140,user_16881,16881,1,5040845,2010-06-21T10:11:41Z
62363199,user_16881,16881,1,5040845,2010-06-21T10:14:28Z
62363200,user_16881,16881,1,5040845,2010-06-21T10:14:28Z
62364299,user_16881,16881,1,5040845,2010-06-21T10:50:04Z
62364300,user_16881,16881,1,5040845,2010-06-21T10:50:06Z
62364302,user_16881,16881,1,5040845,2010-06-21T10:50:07Z
62364303,user_16881,16881,1,5040845,2010-06-21T10:50:10Z
62364304,user_16881,16881,1,5040845,2010-06-21T10:50:10Z
62364305,near_far,3245781,2,34684151,2015-10-16T21:13:06Z
62364307,user_16881,16881,1,5040845,2010-06-21T10:50:12Z
62364309,user_16881,16881,1,5040845,2010-06-21T10:50:14Z
62364311,Andro,120556,3,38674975,2016-04-18T18:48:17Z
62364312,user_16881,16881,1,5040845,2010-06-21T10:50:19Z
62364313,near_far,3245781,2,34684151,2015-10-16T21:13:05Z
62364314,user_16881,16881,1,5040845,2010-06-21T10:50:24Z
62364315,user_16881,16881,1,5040845,2010-06-21T10:50:25Z
62364316,moszkva ter,495146,2,13636056,2012-10-26T10:07:28Z
62364317,user_16881,16881,1,5040845,2010-06-21T10:50:27Z
62364318,user_16881,16881,1,5040845,2010-06-21T10:50:27Z
62364319,user_16881,16881,1,5040845,2010-06-21T10:50:28Z
62364320,user_16881,16881,1,5040845,2010-06-21T10:50:29Z
62364321,near_far,3245781,3,34684151,2015-10-16T21:13:07Z
62364322,moszkva ter,495146,2,13636056,2012-10-26T10:07:28Z
62364324,user_16881,16881,1,5040845,2010-06-21T10:50:31Z
62364325,moszkva ter,495146,2,13636056,2012-10-26T10:07:26Z
62364326,moszkva ter,495146,2,13636056,2012-10-26T10:07:28Z
62364328,user_16881,16881,1,5040845,2010-06-21T10:50:33Z
62364329,user_16881,16881,1,5040845,2010-06-21T10:50:34Z
62364330,user_16881,16881,1,5040845,2010-06-21T10:50:35Z
62364331,near_far,3245781,2,34684151,2015-10-16T21:13:03Z
62364332,moszkva ter,495146,2,13636056,2012-10-26T10:07:26Z
62364333,moszkva ter,495146,2,13636056,2012-10-26T10:07:26Z
62364334,moszkva ter,495146,2,13636056,2012-10-26T10:07:26Z
62364335,catwb77,172603,3,22926257,2014-06-14T13:53:46Z
62364336,moszkva ter,495146,2,13636056,2012-10-26T10:07:27Z
62364337,catwb77,172603,3,22926257,2014-06-14T13:53:45Z
62364339,moszkva ter,495146,2,13636056,2012-10-26T10:07:26Z
62364340,user_16881,16881,1,5040845,2010-06-21T10:50:42Z
62364342,user_16881,16881,1,5040845,2010-06-21T10:50:43Z
62364345,user_16881,16881,1,5040845,2010-06-21T10:50:45Z
62364350,moszkva ter,495146,2,13636056,2012-10-26T10:07:26Z
62364354,moszkva ter,495146,2,13636056,2012-10-26T10:07:27Z
62364357,user_16881,16881,1,5040845,2010-06-21T10:50:47Z
62364358,moszkva ter,495146,2,13636056,2012-10-26T10:07:27Z
62364359,moszkva ter,495146,2,13636056,2012-10-26T10:07:28Z
62364360,moszkva ter,495146,2,13636056,2012-10-26T10:07:27Z
62364361,moszkva ter,495146,2,13636056,2012-10-26T10:07:27Z
62364362,moszkva ter,495146,2,13636056,2012-10-26T10:07:27Z
62364363,user_16881,16881,1,5040845,2010-06-21T10:50:51Z
62364364,moszkva ter,495146,2,13636056,2012-10-26T10:07:27Z
62364558,Andro,120556,3,38674551,2016-04-18T18:27:48Z
62364559,moszkva ter,495146,2,13721532,2012-11-02T12:01:03Z
62364560,user_16881,16881,1,5040845,2010-06-21T11:00:26Z
62364561,moszkva ter,495146,2,13721532,2012-11-02T12:01:03Z
62364562,user_16881,16881,1,5040845,2010-06-21T11:00:27Z
62364563,moszkva ter,495146,2,13721532,2012-11-02T12:01:03Z
62364564,user_16881,16881,1,5040845,2010-06-21T11:00:28Z
62364565,user_16881,16881,1,5040845,2010-06-21T11:00:29Z
62364566,user_16881,16881,1,5040845,2010-06-21T11:00:30Z
62364567,user_16881,16881,1,5040845,2010-06-21T11:00:31Z
62364568,moszkva ter,495146,2,13721532,2012-11-02T12:01:03Z
62364569,user_16881,16881,1,5040845,2010-06-21T11:00:32Z
62364570,moszkva ter,495146,2,13721532,2012-11-02T12:01:04Z
62364571,moszkva ter,495146,2,13721532,2012-11-02T12:01:03Z
62364572,moszkva ter,495146,2,13721532,2012-11-02T12:01:03Z
62364573,moszkva ter,495146,2,13721532,2012-11-02T12:01:03Z
62364574,moszkva ter,495146,2,13721532,2012-11-02T12:01:03Z
62364575,moszkva ter,495146,2,13721532,2012-11-02T12:01:03Z
62364576,moszkva ter,495146,5,34670731,2015-10-16T09:39:54Z
62364577,moszkva ter,495146,3,15604070,2013-04-04T08:05:50Z
62364578,moszkva ter,495146,2,13721532,2012-11-02T12:01:04Z
62364579,user_16881,16881,1,5040845,2010-06-21T11:00:41Z
62364682,user_16881,16881,1,5040845,2010-06-21T11:05:56Z
62364684,moszkva ter,495146,2,13721532,2012-11-02T12:01:04Z
62364685,moszkva ter,495146,2,13721532,2012-11-02T12:01:04Z
62364686,user_16881,16881,1,5040845,2010-06-21T11:05:58Z
62364687,user_16881,16881,1,5040845,2010-06-21T11:05:58Z
62364690,user_16881,16881,1,5040845,2010-06-21T11:06:01Z
62364692,user_16881,16881,1,5040845,2010-06-21T11:06:01Z
62364693,user_16881,16881,1,5040845,2010-06-21T11:06:02Z
62364854,user_16881,16881,1,5040845,2010-06-21T11:14:18Z
62364856,jaimemd,404532,3,48356373,2017-05-03T07:26:50Z
62364857,moszkva ter,495146,4,13721532,2012-11-02T12:01:04Z
62364858,moszkva ter,495146,2,13721532,2012-11-02T12:01:04Z
62365141,user_16881,16881,1,5040845,2010-06-21T11:21:40Z
62365142,near_far,3245781,2,34680884,2015-10-16T18:16:20Z
62365143,user_16881,16881,1,5040845,2010-06-21T11:21:41Z
62365144,user_16881,16881,1,5040845,2010-06-21T11:21:42Z
62365145,user_16881,16881,1,5040845,2010-06-21T11:21:44Z
62365147,user_16881,16881,2,5659301,2010-09-02T07:48:17Z
62365150,user_16881,16881,1,5040845,2010-06-21T11:21:45Z
62365151,user_16881,16881,1,5040845,2010-06-21T11:21:45Z
62365153,moszkva ter,495146,2,13636056,2012-10-26T09:38:22Z
62366488,moszkva ter,495146,4,15605173,2013-04-04T09:43:22Z
62366492,moszkva ter,495146,3,15605173,2013-04-04T09:43:22Z
62366495,moszkva ter,495146,2,15605173,2013-04-04T09:43:22Z
62366498,moszkva ter,495146,2,15605173,2013-04-04T09:43:22Z
62366506,moszkva ter,495146,2,15605173,2013-04-04T09:43:23Z
62366514,moszkva ter,495146,2,13721532,2012-11-02T12:01:02Z
62366517,moszkva ter,495146,2,13721532,2012-11-02T12:01:02Z
62366521,moszkva ter,495146,2,13721532,2012-11-02T12:01:02Z
62366524,moszkva ter,495146,2,13721532,2012-11-02T12:01:02Z
62366547,near_far,3245781,2,34680884,2015-10-16T18:16:19Z
62366550,near_far,3245781,2,34680884,2015-10-16T18:16:22Z
62366567,user_16881,16881,1,5040845,2010-06-21T11:32:13Z
62367299,moszkva ter,495146,2,13721532,2012-11-02T12:01:04Z
62367300,moszkva ter,495146,3,17985617,2013-09-23T06:46:56Z
62367301,user_16881,16881,1,5040845,2010-06-21T11:36:31Z
62367302,user_16881,16881,1,5040845,2010-06-21T11:36:31Z
62367303,user_16881,16881,1,5040845,2010-06-21T11:36:32Z
62367304,moszkva ter,495146,2,13721532,2012-11-02T12:01:04Z
62367305,moszkva ter,495146,2,17985617,2013-09-23T06:46:57Z
62367306,moszkva ter,495146,3,17985617,2013-09-23T06:46:57Z
62367307,moszkva ter,495146,3,17985617,2013-09-23T06:46:57Z
62367427,near_far,3245781,2,34680884,2015-10-16T18:16:19Z
62367428,user_16881,16881,1,5040845,2010-06-21T11:41:30Z
62367429,user_16881,16881,1,5040845,2010-06-21T11:41:30Z
62367430,user_16881,16881,1,5040845,2010-06-21T11:41:31Z
62367431,user_16881,16881,1,5040845,2010-06-21T11:41:31Z
62367432,near_far,3245781,2,34680884,2015-10-16T18:16:23Z
62367433,near_far,3245781,2,34680884,2015-10-16T18:16:24Z
62367434,near_far,3245781,2,34680884,2015-10-16T18:16:23Z
62367435,near_far,3245781,2,34680884,2015-10-16T18:16:22Z
62367497,user_16881,16881,1,5040845,2010-06-21T11:44:19Z
62367498,near_far,3245781,2,34680884,2015-10-16T18:16:19Z
62367499,user_16881,16881,1,5040845,2010-06-21T11:44:21Z
62367513,user_16881,16881,1,5040845,2010-06-21T11:45:15Z
62367676,user_16881,16881,1,5040845,2010-06-21T11:48:00Z
62367679,user_16881,16881,1,5040845,2010-06-21T11:48:02Z
62367680,dmgroom_ct,437598,2,18483475,2013-10-22T11:11:33Z
62368584,moszkva ter,495146,3,16262489,2013-05-24T09:13:47Z
62368585,moszkva ter,495146,2,13624635,2012-10-25T08:26:01Z
62368586,moszkva ter,495146,2,13624635,2012-10-25T08:26:01Z
62368587,moszkva ter,495146,2,13624635,2012-10-25T08:26:01Z
62368588,moszkva ter,495146,3,16262489,2013-05-24T09:13:46Z
62368589,moszkva ter,495146,4,13625145,2012-10-25T09:42:42Z
62368590,moszkva ter,495146,2,16262489,2013-05-24T09:13:47Z
62368593,moszkva ter,495146,2,13624635,2012-10-25T08:26:02Z
62368594,moszkva ter,495146,3,17981246,2013-09-22T20:47:02Z
62368595,moszkva ter,495146,3,30749324,2015-05-03T14:05:33Z
62368597,moszkva ter,495146,3,16262489,2013-05-24T09:13:47Z
62368598,moszkva ter,495146,2,13721532,2012-11-02T12:01:03Z
62368599,moszkva ter,495146,2,13721532,2012-11-02T12:01:02Z
62368600,moszkva ter,495146,2,13721532,2012-11-02T12:01:02Z
62368601,moszkva ter,495146,3,15605173,2013-04-04T09:45:39Z
62368602,user_16881,16881,1,5040845,2010-06-21T12:02:32Z
62368603,user_16881,16881,1,5040845,2010-06-21T12:02:34Z
62369308,user_16881,16881,1,5040845,2010-06-21T12:06:20Z
62369452,moszkva ter,495146,2,16262489,2013-05-24T09:13:46Z
62370681,user_16881,16881,1,5040845,2010-06-21T12:17:19Z
62370682,user_16881,16881,1,5040845,2010-06-21T12:17:20Z
62370683,user_16881,16881,1,5040845,2010-06-21T12:17:20Z
62370701,moszkva ter,495146,2,13624635,2012-10-25T08:25:58Z
62370702,moszkva ter,495146,2,13624635,2012-10-25T08:25:58Z
62376817,user_16881,16881,1,5042535,2010-06-21T13:25:41Z
62376818,user_16881,16881,2,5042535,2010-06-21T13:31:57Z
62376820,user_16881,16881,1,5042535,2010-06-21T13:25:44Z
62376829,jaimemd,404532,6,48355820,2017-05-03T07:02:30Z
62376830,user_16881,16881,1,5042535,2010-06-21T13:26:01Z
62376831,dmgroom_ct,437598,2,18483475,2013-10-22T11:11:33Z
62377619,jaimemd,404532,3,48356373,2017-05-03T07:26:50Z
62377620,jaimemd,404532,3,48356373,2017-05-03T07:26:51Z
62377621,user_16881,16881,1,5042535,2010-06-21T13:31:47Z
62377829,moszkva ter,495146,2,13636056,2012-10-26T09:38:23Z
62377830,moszkva ter,495146,2,13636056,2012-10-26T09:38:24Z
62377832,moszkva ter,495146,2,13636056,2012-10-26T09:38:24Z
62377833,moszkva ter,495146,2,13636056,2012-10-26T09:38:23Z
62377834,moszkva ter,495146,2,13636056,2012-10-26T09:38:23Z
62380270,Andro,120556,6,22807382,2014-06-08T11:01:17Z
62380271,dmgroom_ct,437598,6,18585135,2013-10-28T14:10:34Z
62380273,user_16881,16881,1,5043096,2010-06-21T14:13:29Z
62380274,user_16881,16881,1,5043096,2010-06-21T14:13:30Z
62380275,user_16881,16881,1,5043096,2010-06-21T14:13:32Z
62380276,user_16881,16881,1,5043096,2010-06-21T14:13:33Z
62380277,nikusha,40415,2,6925220,2011-01-10T11:27:06Z
62380279,Andro,120556,3,22877511,2014-06-11T19:12:46Z
62380280,user_16881,16881,1,5043096,2010-06-21T14:13:35Z
62380284,moszkva ter,495146,2,15085981,2013-02-19T07:45:48Z
62380285,user_16881,16881,1,5043096,2010-06-21T14:13:37Z
62380286,moszkva ter,495146,2,15085981,2013-02-19T07:45:48Z
62380287,catwb77,172603,3,23092637,2014-06-23T02:56:35Z
62380288,Andro,120556,6,22877511,2014-06-11T19:12:46Z
62380289,Andro,120556,7,22807382,2014-06-08T11:01:17Z
62380290,Andro,120556,6,22877511,2014-06-11T19:12:46Z
62380291,user_16881,16881,1,5043096,2010-06-21T14:13:40Z
62380292,user_16881,16881,1,5043096,2010-06-21T14:13:41Z
62380293,Davidgogishvili,249283,2,10606267,2012-02-06T19:45:37Z
62380294,Andro,120556,12,22877060,2014-06-11T18:49:31Z
62380296,user_16881,16881,1,5043096,2010-06-21T14:13:43Z
62380297,user_16881,16881,1,5043096,2010-06-21T14:13:44Z
62380298,user_16881,16881,1,5043096,2010-06-21T14:13:46Z
62380300,Andro,120556,2,22807382,2014-06-08T11:01:17Z
62380301,Andro,120556,2,9323711,2011-09-17T13:00:45Z
62380302,Andro,120556,2,9323711,2011-09-17T13:00:45Z
62380303,Andro,120556,3,22821461,2014-06-09T03:06:28Z
62380304,Andro,120556,3,22821461,2014-06-09T03:06:27Z
62380305,moszkva ter,495146,3,15085981,2013-02-19T07:50:47Z
62380306,Andro,120556,2,22821461,2014-06-09T03:06:28Z
62380307,catwb77,172603,4,22732590,2014-06-04T11:19:21Z
62380308,user_16881,16881,1,5043096,2010-06-21T14:14:08Z
62380312,Andro,120556,2,22821461,2014-06-09T03:06:28Z
62380313,user_16881,16881,2,5851350,2010-09-23T07:07:48Z
62383989,user_16881,16881,1,5043718,2010-06-21T15:43:20Z
62384002,user_16881,16881,2,5801001,2010-09-17T06:38:19Z
62384003,user_16881,16881,1,5043718,2010-06-21T15:43:24Z
62384004,catwb77,172603,2,22974762,2014-06-17T00:11:30Z
62384005,catwb77,172603,2,22974762,2014-06-17T00:11:31Z
62384009,catwb77,172603,2,22974762,2014-06-17T00:11:22Z
62384010,user_16881,16881,1,5043718,2010-06-21T15:43:26Z
62384011,user_16881,16881,2,5801001,2010-09-17T06:38:20Z
62384012,user_16881,16881,2,5801001,2010-09-17T06:38:20Z
62384013,user_16881,16881,2,5801001,2010-09-17T06:38:17Z
62384014,user_16881,16881,1,5043718,2010-06-21T15:43:29Z
62384015,user_16881,16881,1,5043718,2010-06-21T15:43:29Z
62384016,user_16881,16881,1,5043718,2010-06-21T15:43:30Z
62384017,user_16881,16881,1,5043718,2010-06-21T15:43:31Z
62384018,user_16881,16881,1,5043718,2010-06-21T15:43:32Z
62384019,user_16881,16881,1,5043718,2010-06-21T15:43:34Z
62384025,catwb77,172603,8,22974762,2014-06-17T00:11:31Z
62384029,user_16881,16881,1,5043718,2010-06-21T15:43:38Z
62384030,user_16881,16881,1,5043718,2010-06-21T15:43:39Z
62384031,user_16881,16881,1,5043718,2010-06-21T15:43:40Z
62384032,user_16881,16881,1,5043718,2010-06-21T15:43:41Z
62384033,user_16881,16881,1,5043718,2010-06-21T15:43:43Z
62384039,user_16881,16881,1,5043718,2010-06-21T15:43:45Z
62384040,catwb77,172603,2,22975154,2014-06-17T01:32:27Z
62384041,user_16881,16881,1,5043718,2010-06-21T15:43:50Z
62384042,user_16881,16881,1,5043718,2010-06-21T15:43:54Z
62384043,user_16881,16881,2,5801001,2010-09-17T07:16:38Z
62384044,catwb77,172603,2,22974762,2014-06-17T00:11:31Z
62384045,user_16881,16881,2,5801001,2010-09-17T07:30:40Z
62384046,user_16881,16881,1,5043718,2010-06-21T15:44:04Z
62384047,user_16881,16881,1,5043718,2010-06-21T15:44:05Z
62384048,user_16881,16881,1,5043718,2010-06-21T15:44:05Z
62384049,user_16881,16881,1,5043718,2010-06-21T15:44:05Z
62384050,user_16881,16881,1,5043718,2010-06-21T15:44:06Z
62384051,user_16881,16881,1,5043718,2010-06-21T15:44:06Z
62384052,user_16881,16881,1,5043718,2010-06-21T15:44:07Z
62384053,user_16881,16881,1,5043718,2010-06-21T15:44:08Z
62384054,user_16881,16881,1,5043718,2010-06-21T15:44:09Z
62384055,user_16881,16881,1,5043718,2010-06-21T15:44:09Z
62384056,user_16881,16881,2,5044878,2010-06-21T18:19:49Z
62384057,user_16881,16881,1,5043718,2010-06-21T15:44:21Z
62384059,user_16881,16881,2,5044878,2010-06-21T19:44:21Z
62384060,user_16881,16881,1,5043718,2010-06-21T15:44:26Z
62384061,user_16881,16881,2,5044878,2010-06-21T19:44:21Z
62384062,user_16881,16881,1,5043718,2010-06-21T15:44:30Z
62384063,user_16881,16881,1,5043718,2010-06-21T15:44:33Z
62385947,user_16881,16881,1,5043718,2010-06-21T16:09:22Z
